idx,loc_time,roc_time
4662.0,869.2029218659857,11448.67032289203
4686.0,168.60647773352028,9769.675064310864
3135.0,586.6857837449149,8727.373898385691
284.0,330.11973754123056,16076.212246697833
3435.0,279.71101787136996,8335.44204887213
6280.0,1250.8345965852343,18179.999999967855
4253.0,525.0798116314255,5114.147415315533
5509.0,869.3278715203048,12370.998231496025
3366.0,579.8201089822219,4845.806526875199
390.0,839.4360959825514,22546.478310112325
